iteration,mae,mse,rmse,psnr,ssim
iteration_2500,0.004858922,0.00013601915,0.011662725,38.66400512656533,0.9444498424909146
iteration_5000,0.00475289,0.0001236007,0.011117585,39.07978854916734,0.9448233777281418
iteration_7500,0.004707278,0.00012066186,0.010984619,39.18430194036465,0.9477490228152509
iteration_10000,0.004707278,0.00012066186,0.010984619,39.18430194036465,0.9477490228152509
